"Time / s","IL_2:Measured current"
0,0
9.9999999999997158e-07,-0.013543790942841548
9.9999999999999995e-07,-0.013543790942842316
1.9999999999999432e-06,-0.053994796195476293
1.9999999999999999e-06,-0.053994796195479346
2.9999999999999149e-06,-0.12106390209728468
3.0000000000000001e-06,-0.12106390209729152
3.9999999999998863e-06,-0.21443767197974956
3.9999999999999998e-06,-0.21443767197976163
4.9999999999998573e-06,-0.33377887586706068
4.9999999999999996e-06,-0.33377887586707949
5.9999999999998299e-06,-0.47872708374891326
6.0000000000000002e-06,-0.47872708374894013
6.9999999999998008e-06,-0.64889927817422977
6.9999999999999999e-06,-0.64889927817426607
7.9999999999997726e-06,-0.84389044296096871
7.9999999999999996e-06,-0.84389044296101579
8.9999999999997444e-06,-1.0637088960668952
9.0000000000000002e-06,-1.0637088960669547
9.9999999999997145e-06,-1.3105450277710313
9.9999999999999991e-06,-1.3105450277711057
1.0999999999999686e-05,-1.588271541834702
1.1e-05,-1.5882715418347944
1.199999999999966e-05,-1.9021079609542559
1.2e-05,-1.9021079609543696
1.299999999999963e-05,-2.2581834764915603
1.2999999999999999e-05,-2.2581834764917001
1.3999999999999602e-05,-2.6618157648621175
1.4e-05,-2.6618157648622884
1.4999999999999572e-05,-3.1179713581303665
1.4999999999999999e-05,-3.117971358130573
1.5999999999999545e-05,-3.6315665768099601
1.5999999999999999e-05,-3.631566576810207
1.6999999999999515e-05,-4.2074461604893045
1.7e-05,-4.2074461604895994
1.7999999999999489e-05,-4.8503117812927954
1.8e-05,-4.8503117812931418
1.8999999999999459e-05,-5.5647363997597585
1.8999999999999998e-05,-5.5647363997601635
1.9999999999999429e-05,-6.3551723490287726
1.9999999999999998e-05,-6.3551723490292451
2.0999999999999403e-05,-7.2250829556606737
2.0999999999999999e-05,-7.2250829556612164
2.1999999999999373e-05,-8.1734229841693349
2.1999999999999999e-05,-8.1734229841699531
2.2999999999999346e-05,-9.1956306726223414
2.3e-05,-9.1956306726230324
2.399999999999932e-05,-10.284292910366437
2.4000000000000001e-05,-10.284292910367199
2.4999999999999286e-05,-11.430007627008644
2.4999999999999998e-05,-11.430007627009477
2.599999999999926e-05,-12.624784859101542
2.5999999999999998e-05,-12.624784859102441
2.6999999999999233e-05,-13.861136091587735
2.6999999999999999e-05,-13.861136091588696
2.7999999999999203e-05,-15.131478439375876
2.8e-05,-15.131478439376899
2.8999999999999177e-05,-16.428181316478533
2.9e-05,-16.428181316479609
2.9999999999999144e-05,-17.74372924670741
2.9999999999999997e-05,-17.74372924670854
3.099999999999912e-05,-19.070687596684323
3.1000000000000001e-05,-19.070687596685495
3.1999999999999091e-05,-20.401682276661237
3.1999999999999999e-05,-20.401682276662445
3.2999999999999061e-05,-21.72964893277625
3.2999999999999996e-05,-21.72964893277749
3.3999999999999031e-05,-23.048824584070761
3.4e-05,-23.048824584072033
3.4999999999999001e-05,-24.354476248992224
3.4999999999999997e-05,-24.354476248993517
3.5999999999998978e-05,-25.642720562246495
3.6000000000000001e-05,-25.642720562247803
3.6999999999998948e-05,-26.910486638085661
3.6999999999999998e-05,-26.910486638086983
3.7999999999998918e-05,-28.155377670262595
3.7999999999999995e-05,-28.155377670263924
3.8999999999998888e-05,-29.375703149058577
3.8999999999999999e-05,-29.37570314905992
3.9999999999998858e-05,-30.570497430562522
3.9999999999999996e-05,-30.570497430563869
4.0999999999998835e-05,-31.739304364953469
4.1e-05,-31.739304364954815
4.1999999999998805e-05,-32.881320185208651
4.1999999999999998e-05,-32.881320185209994
4.2999999999998775e-05,-33.99562707790372
4.2999999999999995e-05,-33.995627077905063
4.3999999999998745e-05,-35.081346577131463
4.3999999999999999e-05,-35.081346577132805
4.4999999999998715e-05,-36.137639916593216
4.4999999999999996e-05,-36.137639916594551
4.5999999999998692e-05,-37.163708807373872
4.6e-05,-37.163708807375194
4.6999999999998662e-05,-38.158796163228622
4.6999999999999997e-05,-38.15879616322993
4.7999999999998639e-05,-39.122186306926956
4.8000000000000001e-05,-39.122186306928249
4.8999999999998603e-05,-40.053205108417593
4.8999999999999998e-05,-40.053205108418872
4.9999999999998573e-05,-40.951220591450351
4.9999999999999996e-05,-40.951220591451602
5.0999999999998549e-05,-41.815643487239491
5.1e-05,-41.81564348724072
5.199999999999852e-05,-42.645927226529629
5.1999999999999997e-05,-42.64592722653083
5.2999999999998496e-05,-43.441567863956728
5.3000000000000001e-05,-43.4415678639579
5.3999999999998467e-05,-44.202104514458853
5.3999999999999998e-05,-44.20210451445999
5.499999999999843e-05,-44.92711973707376
5.4999999999999995e-05,-44.927119737074868
5.5999999999998407e-05,-45.61623931529396
5.5999999999999999e-05,-45.616239315295026
5.6999999999998377e-05,-46.268922812874159
5.6999999999999996e-05,-46.268922812875189
5.7999999999998354e-05,-46.88361323093168
5.8e-05,-46.88361323093266
5.8999999999998324e-05,-47.45797800107497
5.8999999999999998e-05,-47.457978001075894
5.9999999999998287e-05,-47.989070272313178
5.9999999999999995e-05,-47.989070272314045
6.0999999999998264e-05,-48.473304922019771
6.0999999999999999e-05,-48.473304922020567
6.1999999999998241e-05,-48.906334994234207
6.2000000000000003e-05,-48.906334994234925
6.2999999999998211e-05,-49.283100156490512
6.3e-05,-49.28310015649113
6.3999999999998181e-05,-49.597862626247242
6.3999999999999997e-05,-49.597862626247753
6.4999999999998151e-05,-49.844461678648607
6.4999999999999994e-05,-49.844461678648997
6.5999999999998121e-05,-50.01731167761961
6.5999999999999992e-05,-50.017311677619858
6.6999999999998091e-05,-50.111137814173539
6.7000000000000002e-05,-50.111137814173638
6.7999999999998061e-05,-50.120803199779942
6.7999999999999999e-05,-50.120803199779878
6.8999999999998032e-05,-50.041350530408501
6.8999999999999997e-05,-50.041350530408252
6.9999999999998002e-05,-49.868160122154578
6.9999999999999994e-05,-49.868160122154137
7.0999999999997972e-05,-49.596910671802036
7.0999999999999991e-05,-49.596910671801389
7.1999999999997955e-05,-49.223553371161188
7.2000000000000002e-05,-49.223553371160314
7.2999999999997925e-05,-48.745140135232546
7.2999999999999999e-05,-48.745140135231445
7.3999999999997896e-05,-48.163188023761911
7.3999999999999996e-05,-48.163188023760583
7.4999999999997866e-05,-47.482728998082024
7.4999999999999993e-05,-47.482728998080475
7.5999999999997836e-05,-46.711671138725848
7.5999999999999991e-05,-46.711671138724093
7.6999999999997819e-05,-45.859897200688984
7.7000000000000001e-05,-45.859897200687044
7.7999999999997776e-05,-44.93570971869552
7.7999999999999999e-05,-44.935709718693388
7.8999999999997746e-05,-43.946784885311487
7.8999999999999996e-05,-43.946784885309192
7.9999999999997716e-05,-42.900796225727674
7.9999999999999993e-05,-42.90079622572523
8.0999999999997686e-05,-41.80538955659442
8.099999999999999e-05,-41.805389556591848
8.199999999999767e-05,-40.668108498958375
8.2000000000000001e-05,-40.668108498955682
8.299999999999764e-05,-39.496405813368668
8.2999999999999998e-05,-39.496405813365868
8.399999999999761e-05,-38.297647768472984
8.3999999999999995e-05,-38.2976477684701
8.499999999999758e-05,-37.078688314199141
8.4999999999999993e-05,-37.078688314196178
8.599999999999755e-05,-35.84416141187625
8.599999999999999e-05,-35.844161411873223
8.6999999999997534e-05,-34.596956300034634
8.7000000000000001e-05,-34.596956300031543
8.799999999999749e-05,-33.338533912909703
8.7999999999999998e-05,-33.338533912906534
8.8999999999997461e-05,-32.069373509214564
8.8999999999999995e-05,-32.069373509211339
8.9999999999997431e-05,-30.790754953563358
8.9999999999999992e-05,-30.790754953560072
9.0999999999997401e-05,-29.504273852818539
9.0999999999999989e-05,-29.504273852815199
9.1999999999997384e-05,-28.211521433265641
9.2e-05,-28.211521433262252
9.2999999999997355e-05,-26.914082384413241
9.2999999999999997e-05,-26.914082384409809
9.3999999999997325e-05,-25.613533714353171
9.3999999999999994e-05,-25.613533714349696
9.4999999999997295e-05,-24.311443618858842
9.4999999999999992e-05,-24.311443618855328
9.5999999999997278e-05,-23.009369390748024
9.6000000000000002e-05,-23.009369390744478
9.6999999999997248e-05,-21.708855336802515
9.7e-05,-21.708855336798941
9.7999999999997205e-05,-20.411431755357953
9.7999999999999997e-05,-20.411431755354336
9.8999999999997175e-05,-19.11861393310517
9.8999999999999994e-05,-19.118613933101532
9.9999999999997145e-05,-17.831900145048781
9.9999999999999991e-05,-17.831900145045129
0.00010099999999999713,-16.552769667746428
0.000101,-16.552769667742766
0.0001019999999999971,-15.282681901539632
0.000102,-15.282681901535964
0.00010299999999999707,-14.023075516778505
0.000103,-14.023075516774835
0.00010399999999999704,-12.775366565501894
0.00010399999999999999,-12.775366565498228
0.00010499999999999701,-11.540946611263344
0.00010499999999999999,-11.540946611259685
0.00010599999999999699,-10.321182015682671
0.000106,-10.321182015679025
0.00010699999999999696,-9.1174132530179595
0.000107,-9.1174132530143304
0.00010799999999999693,-7.9309531515700682
0.000108,-7.9309531515664622
0.00010899999999999689,-6.7635174489536611
0.00010899999999999999,-6.7635174489500711
0.00010999999999999686,-5.6189823212246282
0.00010999999999999999,-5.6189823212210861
0.00011099999999999684,-4.502886245121041
0.000111,-4.5028862451175682
0.00011199999999999681,-3.422094153840983
0.000112,-3.4220941538376057
0.00011299999999999678,-2.384363092078134
0.000113,-2.384363092074878
0.00011399999999999675,-1.3966400146789963
0.00011399999999999999,-1.3966400146758851
0.00011499999999999672,-0.46551553934867818
0.00011499999999999999,-0.46551553934573653
0.00011599999999999671,0.40248091138777631
0.000116,0.40248091139052378
0.00011699999999999668,1.2010270878843667
0.000117,1.2010270878868965
0.00011799999999999665,1.9245784071180596
0.000118,1.9245784071203504
0.0001189999999999966,2.5682136940390534
0.00011899999999999999,2.5682136940410936
0.00011999999999999657,3.1275345153994776
0.00011999999999999999,3.1275345154012393
0.00012099999999999656,3.599327926180496
0.000121,3.5993279261819691
0.00012199999999999653,3.9842588124674845
0.000122,3.9842588124686729
0.00012299999999999648,4.2861053472891113
0.00012299999999999998,4.2861053472900279
0.00012399999999999648,4.511245569029211
0.00012400000000000001,4.5112455690298789
0.00012499999999999645,4.6678435469835113
0.000125,4.6678435469839537
0.00012599999999999642,4.7626323382870037
0.000126,4.76263233828724
0.00012699999999999639,4.801776982217679
0.000127,4.801776982217727
0.00012799999999999636,4.7914407455580994
0.00012799999999999999,4.7914407455579795
0.00012899999999999633,4.7377792344707954
0.00012899999999999999,4.7377792344705272
0.0001299999999999963,4.646933196441231
0.00012999999999999999,4.6469331964408349
0.00013099999999999627,4.5250214088852863
0.00013099999999999999,4.5250214088847835
0.00013199999999999624,4.3781350169575317
0.00013199999999999998,4.3781350169569428
0.00013299999999999624,4.212087498591969
0.00013300000000000001,4.2120874985913135
0.00013399999999999618,4.0314135310445689
0.000134,4.0314135310438548
0.00013499999999999615,3.8396436457160306
0.000135,3.8396436457152747
0.00013599999999999612,3.6394879865075227
0.000136,3.6394879865067336
0.00013699999999999609,3.4328798933448028
0.000137,3.4328798933439857
0.00013799999999999606,3.2211346949654702
0.00013799999999999999,3.2211346949646291
0.00013899999999999603,3.004912223637064
0.00013899999999999999,3.0049122236361998
0.000139999999999996,2.7841958611324573
0.00013999999999999999,2.7841958611315683
0.00014099999999999597,2.5585066010557536
0.00014099999999999998,2.5585066010548378
0.00014199999999999594,2.3277501852003728
0.00014199999999999998,2.3277501851994309
0.00014299999999999594,2.0919863242816321
0.00014300000000000001,2.0919863242806636
0.00014399999999999591,1.851278178649252
0.000144,1.8512781786482568
0.00014499999999999588,1.6056930307740545
0.000145,1.6056930307730328
0.00014599999999999585,1.3553014053482211
0.000146,1.3553014053471728
0.00014699999999999582,1.1001762011179279
0.000147,1.1001762011168532
0.00014799999999999579,0.84039336040431212
0.00014799999999999999,0.84039336040321111
0.00014899999999999576,0.57603255285643584
0.00014899999999999999,0.57603255285530852
0.00014999999999999573,0.30717626442886287
0.00014999999999999999,0.30717626442770929
0.0001509999999999957,0.033908899028602613
0.00015099999999999998,0.033908899027423015
0.00015199999999999567,-0.24368253894456071
0.00015199999999999998,-0.24368253894576625
0.00015299999999999567,-0.5255077473323394
0.00015300000000000001,-0.52550774733357064
