"Time / s","IL_2:Measured current"
0.18998899999999999,583.14992083427717
0.18998999999999458,583.81824326180492
0.18998999999999999,583.81824326541209
0.18999099999999458,584.48235473834927
0.18999099999999999,584.48235474192995
0.18999199999999458,585.14112696741449
0.18999199999999999,585.14112697096448
0.18999299999999458,585.79393641040031
0.189993,585.79393641391573
0.18999399999999458,586.4397806185126
0.189994,586.43978062198721
0.18999499999999458,587.07751916885104
0.189995,587.0775191722787
0.18999599999999459,587.70603247705276
0.189996,587.70603248042755
0.18999699999999459,588.3242228287661
0.189997,588.32422283208211
0.18999799999999459,588.93101533567869
0.189998,588.93101533893014
0.18999899999999459,589.52535885880036
0.189999,589.52535886198154
0.18999999999999459,590.10622694068161
0.19,590.10622694378719
0.19000099999999459,590.67261868158391
0.190001,590.67261868460844
0.19000199999999459,591.22355958048809
0.190002,591.22355958342644
0.19000299999999459,591.75810234036055
0.19000300000000001,591.75810234320761
0.19000399999999457,592.27532763711531
0.19000399999999998,592.27532763986619
0.19000499999999457,592.77412782312649
0.19000499999999998,592.77412782577278
0.19000599999999457,593.25232510885564
0.19000599999999998,593.2523251113829
0.19000699999999457,593.70692205148066
0.19000699999999998,593.70692205387093
0.19000799999999457,594.13426993394694
0.19000799999999998,594.13426993617873
0.19000899999999457,594.53006185405343
0.19000899999999998,594.5300618561015
0.19000999999999457,594.88927385451564
0.19000999999999998,594.88927385635077
0.19001099999999457,595.20619618903561
0.19001099999999999,595.20619619062529
0.19001199999999457,595.47445857388857
0.19001199999999999,595.47445857519642
0.19001299999999458,595.68727762865626
0.19001299999999999,595.68727762964659
0.19001399999999458,595.83842318503366
0.19001399999999999,595.83842318567406
0.19001499999999458,595.92196324198744
0.19001499999999999,595.92196324224608
0.19001599999999458,595.93209784155715
0.19001599999999999,595.93209784140311
0.19001699999999458,595.86316400392911
0.19001699999999999,595.86316400333203
0.19001799999999458,595.70964064331361
0.19001799999999999,595.70964064224404
0.19001899999999458,595.46615328734356
0.19001899999999999,595.46615328577275
0.19001999999999458,595.12747842718773
0.19001999999999999,595.12747842508793
0.19002099999999458,594.6892865297267
0.190021,594.68928652708337
0.19002199999999458,594.15115110272484
0.190022,594.15115109954547
0.19002299999999459,593.51570205308587
0.190023,593.51570204939139
0.19002399999999459,592.78805792042021
0.190024,592.78805791624507
0.19002499999999459,591.97522066615272
0.190025,591.97522066153465
0.19002599999999459,591.08370366104225
0.190026,591.08370365601593
0.19002699999999459,590.12015985839093
0.190027,590.12015985299377
0.19002799999999459,589.09178995391983
0.190028,589.09178994819229
0.19002899999999459,588.00616573457557
0.190029,588.00616572855813
0.19002999999999459,586.87055192769253
0.19003,586.87055192142384
0.19003099999999457,585.69208061232223
0.19003099999999998,585.69208060584083
0.19003199999999457,584.47786312005428
0.19003199999999998,584.4778631133986
0.19003299999999457,583.23497386230144
0.19003299999999998,583.23497385550957
0.19003399999999457,581.97040827884314
0.19003399999999998,581.97040827195269
0.19003499999999457,580.69108566687623
0.19003499999999998,580.69108565992451
0.19003599999999457,579.40384853386615
0.19003599999999998,579.40384852688999
0.19003699999999457,578.11502178114984
0.19003699999999998,578.11502177417822
0.19003799999999457,576.82864136814055
0.19003799999999998,576.82864136118951
0.19003899999999457,575.54694781653166
0.19003899999999999,575.54694780960949
0.19003999999999457,574.27071543111936
0.19003999999999999,574.27071542422618
0.19004099999999458,572.99970812800916
0.19004099999999999,572.99970812114486
0.19004199999999458,571.73449450092539
0.19004199999999999,571.73449449409486
0.19004299999999458,570.4759548179851
0.19004299999999999,570.47595481119311
0.19004399999999458,569.22495626636123
0.19004399999999999,569.22495625961233
0.19004499999999458,567.98235190449441
0.19004499999999999,567.98235189779325
0.19004599999999458,566.74898011006735
0.19004599999999999,566.74898010341838
0.19004699999999458,565.52566404636525
0.19004699999999999,565.52566403977289
0.19004799999999458,564.31321068128386
0.19004799999999999,564.31321067475244
0.19004899999999458,563.11240981037849
0.190049,563.11240980391233
0.19004999999999458,561.9240336211401
0.19005,561.92403361474317
0.19005099999999459,560.74883627754673
0.190051,560.74883627122313
0.19005199999999459,559.58755301663564
0.190052,559.58755301038934
0.19005299999999459,558.44089925129015
0.190053,558.44089924512491
0.19005399999999459,557.30957025921293
0.190054,557.30957025313251
0.19005499999999459,556.19424089356392
0.190055,556.19424088757182
0.19005599999999459,555.09556476448711
0.190056,555.09556475858687
0.19005699999999459,554.01461602507482
0.190057,554.01461601927736
0.19005799999999459,552.95468916233096
0.190058,552.95468915665958
0.19005899999999457,551.9207893406807
0.19005899999999998,551.92078933516621
0.19005999999999457,550.91928947590077
0.19005999999999998,550.91928947058136
0.19006099999999457,549.95747568792206
0.19006099999999998,549.95747568283571
0.19006199999999457,549.04176108387594
0.19006199999999998,549.04176107905539
0.19006299999999457,548.17816299913989
0.19006299999999998,548.17816299461754
0.19006399999999457,547.37261434833658
0.19006399999999998,547.37261434414438
0.19006499999999457,546.63094908717926
0.19006499999999998,546.63094908334836
0.19006599999999457,545.95886219044144
0.19006599999999998,545.9588621870023
0.19006699999999457,545.36191455474545
0.19006699999999999,545.36191455172775
0.19006799999999457,544.84553412803507
0.19006799999999999,544.84553412546791
0.19006899999999458,544.4148474554114
0.19006899999999999,544.41484745332014
0.19006999999999458,544.07401079963904
0.19006999999999999,544.0740107980439
0.19007099999999458,543.82639444814197
0.19007099999999999,543.82639444705922
0.19007199999999458,543.67470469410875
0.19007199999999999,543.67470469355135
0.19007299999999458,543.62041151168535
0.19007299999999999,543.62041151165283
0.19007399999999458,543.6614129855891
0.19007399999999999,543.66141298606101
0.19007499999999458,543.79270289516683
0.19007499999999999,543.7927028961094
0.19007599999999458,544.00682067675871
0.19007599999999999,544.006820678125
0.19007699999999458,544.29462176763911
0.190077,544.29462176938171
0.19007799999999458,544.64831711500392
0.190078,544.64831711708348
0.19007899999999459,545.06065942712837
0.190079,545.06065942950579
0.19007999999999459,545.52441009868369
0.19008,545.52441010131975
0.19008099999999459,546.03234644363033
0.190081,546.03234644648603
0.19008199999999459,546.57726970338172
0.190082,546.57726970641818
0.19008299999999459,547.15201295382155
0.190083,547.15201295700012
0.19008399999999459,547.74944805612847
0.190084,547.74944805941061
0.19008499999999459,548.3627266525956
0.190085,548.36272665594709
0.19008599999999459,548.98624011846528
0.190086,548.98624012185894
0.19008699999999457,549.61535747925325
0.19008699999999998,549.61535748266613
0.19008799999999457,550.24625081885347
0.19008799999999998,550.24625082226703
0.19008899999999457,550.87587394021068
0.19008899999999998,550.87587394361049
0.19008999999999457,551.50188851330677
0.19008999999999998,551.50188851668202
0.19009099999999457,552.12267896534559
0.19009099999999998,552.12267896868946
0.19009199999999457,552.7373591452955
0.19009199999999998,552.73735914860515
0.19009299999999457,553.34554867788495
0.19009299999999998,553.34554868115788
0.19009399999999457,553.94648406188139
0.19009399999999999,553.9464840651126
0.19009499999999457,554.53926139947373
0.19009499999999999,554.53926140265833
0.19009599999999457,555.12299542255403
0.19009599999999999,555.12299542568735
0.19009699999999458,555.69681975873732
0.19009699999999999,555.69681976181471
0.19009799999999458,556.25988820298164
0.19009799999999999,556.25988820599855
0.19009899999999458,556.81137595138455
0.19009899999999999,556.81137595433654
0.19009999999999458,557.35047977921977
0.19009999999999999,557.35047978210264
0.19010099999999458,557.8764181715328
0.19010099999999999,557.87641817434235
0.19010199999999458,558.38843250028117
0.19010199999999999,558.38843250301329
0.19010299999999458,558.88578816138352
0.19010299999999999,558.88578816403447
0.19010399999999458,559.3677746115809
0.190104,559.3677746141467
0.19010499999999458,559.83348866091649
0.190105,559.83348866338997
0.19010599999999458,560.28095428256165
0.190106,560.28095428492941
0.19010699999999459,560.70737309803621
0.190107,560.70737310028119
0.19010799999999459,561.10929180746064
0.190108,561.10929180956259
0.19010899999999459,561.48259394296758
0.190109,561.48259394490219
0.19010999999999459,561.82243883167587
0.19011,561.82243883341505
0.19011099999999459,562.12329394597236
0.190111,562.12329394748429
0.19011199999999459,562.37895993974735
0.190112,562.37895994099676
0.19011299999999459,562.58281774068234
0.190113,562.58281774163436
0.19011399999999459,562.72879655147517
0.19011400000000001,562.72879655209817
0.19011499999999457,562.81111886778513
0.19011499999999998,562.8111188680482
0.19011599999999457,562.82413347322245
0.19011599999999998,562.82413347309534
0.19011699999999457,562.7623197322157
0.19011699999999998,562.76231973166887
0.19011799999999457,562.62029294717968
0.19011799999999998,562.62029294618435
0.19011899999999457,562.39280951651676
0.19011899999999998,562.39280951504497
0.19011999999999457,562.07477066102581
0.19011999999999998,562.07477065905039
0.19012099999999457,561.66178154134479
0.19012099999999998,561.6617815388488
0.19012199999999457,561.15241541563978
0.19012199999999999,561.15241541262287
0.19012299999999457,560.5475784521916
0.19012299999999999,560.5475784486639
0.19012399999999458,559.85008307469275
0.19012399999999999,559.8500830706746
0.19012499999999458,559.06441693603483
0.19012499999999999,559.06441693155307
0.19012599999999458,558.19587090035623
0.19012599999999999,558.19587089544189
0.19012699999999458,557.25075499900186
0.19012699999999999,557.25075499369234
0.19012799999999458,556.23653237678582
0.19012799999999999,556.23653237112444
0.19012899999999458,555.16145264847967
0.19012899999999999,555.1614526425102
0.19012999999999458,554.0331221499963
0.19012999999999999,554.03312214375853
0.19013099999999458,552.85888253314022
0.19013099999999999,552.85888252667382
0.19013199999999458,551.64605594005832
0.190132,551.64605593340286
