"Time / s","IL_2:Measured current"
0,0
9.9999999999997158e-07,-0.013543790942841548
9.9999999999999995e-07,-0.013543790942842316
1.9999999999999432e-06,-0.053994796195476293
1.9999999999999999e-06,-0.053994796195479346
2.9999999999999149e-06,-0.12106390209728468
3.0000000000000001e-06,-0.12106390209729152
3.9999999999998863e-06,-0.21443767197974956
3.9999999999999998e-06,-0.21443767197976163
4.9999999999998573e-06,-0.33390522599212447
4.9999999999999996e-06,-0.33390522599214334
5.9999999999998299e-06,-0.47987268053576848
6.0000000000000002e-06,-0.47987268053579568
6.9999999999998008e-06,-0.65321831175331413
6.9999999999999999e-06,-0.65321831175335143
7.9999999999997726e-06,-0.85519545543360775
7.9999999999999996e-06,-0.85519545543365694
8.9999999999997444e-06,-1.087625914491404
9.0000000000000002e-06,-1.0876259144914675
9.9999999999997145e-06,-1.3537018033817463
9.9999999999999991e-06,-1.3537018033818271
1.0999999999999686e-05,-1.6577513902109673
1.1e-05,-1.657751390211069
1.199999999999966e-05,-2.0050795452943051
1.2e-05,-2.0050795452944317
1.299999999999963e-05,-2.4016275872042625
1.2999999999999999e-05,-2.4016275872044188
1.3999999999999602e-05,-2.8526361689533628
1.4e-05,-2.8526361689535538
1.4999999999999572e-05,-3.3630022516804843
1.4999999999999999e-05,-3.3630022516807156
1.5999999999999545e-05,-3.9375123246438255
1.5999999999999999e-05,-3.9375123246441017
1.6999999999999515e-05,-4.5806769945904877
1.7e-05,-4.5806769945908163
1.7999999999999489e-05,-5.2960715524413935
1.8e-05,-5.2960715524417781
1.8999999999999459e-05,-6.0865178073834683
1.8999999999999998e-05,-6.086517807383915
1.9999999999999429e-05,-6.9542049837299
1.9999999999999998e-05,-6.9542049837304161
2.0999999999999403e-05,-7.9001133818351938
2.0999999999999999e-05,-7.9001133818357809
2.1999999999999373e-05,-8.9216602149285951
2.1999999999999999e-05,-8.9216602149292576
2.2999999999999346e-05,-10.013372359629479
2.3e-05,-10.013372359630214
2.399999999999932e-05,-11.167340281544018
2.4000000000000001e-05,-11.167340281544822
2.4999999999999286e-05,-12.373991263501752
2.4999999999999998e-05,-12.373991263502628
2.599999999999926e-05,-13.625138207954784
2.5999999999999998e-05,-13.625138207955724
2.6999999999999233e-05,-14.913163269007025
2.6999999999999999e-05,-14.913163269008024
2.7999999999999203e-05,-16.230483553894739
2.8e-05,-16.230483553895798
2.8999999999999177e-05,-17.569558768040523
2.9e-05,-17.569558768041631
2.9999999999999144e-05,-18.922899046228473
2.9999999999999997e-05,-18.922899046229631
3.099999999999912e-05,-20.28307265851511
3.1000000000000001e-05,-20.283072658516311
3.1999999999999091e-05,-21.642713287108339
3.1999999999999999e-05,-21.642713287109572
3.2999999999999061e-05,-22.994626385622144
3.2999999999999996e-05,-22.994626385623402
3.3999999999999031e-05,-24.332200090714981
3.4e-05,-24.332200090716267
3.4999999999999001e-05,-25.64929815148145
3.4999999999999997e-05,-25.64929815148275
3.5999999999998978e-05,-26.940189873456788
3.6000000000000001e-05,-26.940189873458092
3.6999999999998948e-05,-28.199804866302401
3.6999999999999998e-05,-28.199804866303705
3.7999999999998918e-05,-29.424762715076174
3.7999999999999995e-05,-29.424762715077474
3.8999999999998888e-05,-30.613083603532285
3.8999999999999999e-05,-30.613083603533585
3.9999999999998858e-05,-31.763993621642602
3.9999999999999996e-05,-31.763993621643891
4.0999999999998835e-05,-32.877561730538311
4.1e-05,-32.87756173053959
4.1999999999998805e-05,-33.95325663469535
4.1999999999999998e-05,-33.953256634696608
4.2999999999998775e-05,-34.990338913448042
4.2999999999999995e-05,-34.990338913449285
4.3999999999998745e-05,-35.988118559020904
4.3999999999999999e-05,-35.988118559022134
4.4999999999998715e-05,-36.945955037186792
4.4999999999999996e-05,-36.945955037187993
4.5999999999998692e-05,-37.863257765753836
4.6e-05,-37.863257765755009
4.6999999999998662e-05,-38.739486533099353
4.6999999999999997e-05,-38.739486533100497
4.7999999999998639e-05,-39.574151390691057
4.8000000000000001e-05,-39.574151390692165
4.8999999999998603e-05,-40.366812470758141
4.8999999999999998e-05,-40.366812470759221
4.9999999999998573e-05,-41.117080266150616
4.9999999999999996e-05,-41.117080266151653
5.0999999999998549e-05,-41.824615851376819
5.1e-05,-41.824615851377814
5.199999999999852e-05,-42.48913053658859
5.1999999999999997e-05,-42.489130536589542
5.2999999999998496e-05,-43.110385448816757
5.3000000000000001e-05,-43.110385448817659
5.3999999999998467e-05,-43.688191620623797
5.3999999999999998e-05,-43.68819162062465
5.499999999999843e-05,-44.222410021924176
5.4999999999999995e-05,-44.222410021924979
5.5999999999998407e-05,-44.712950984557047
5.5999999999999999e-05,-44.712950984557793
5.6999999999998377e-05,-45.159421617682547
5.6999999999999996e-05,-45.159421617683236
5.7999999999998354e-05,-45.559694433808403
5.8e-05,-45.559694433809021
5.8999999999998324e-05,-45.910312341138997
5.8999999999999998e-05,-45.910312341139537
5.9999999999998287e-05,-46.206759956302236
5.9999999999999995e-05,-46.20675995630269
6.0999999999998264e-05,-46.443731201010749
6.0999999999999999e-05,-46.443731201011104
6.1999999999998241e-05,-46.616173515910369
6.2000000000000003e-05,-46.61617351591061
6.2999999999998211e-05,-46.719014431133026
6.3e-05,-46.719014431133147
6.3999999999998181e-05,-46.746983941926572
6.3999999999999997e-05,-46.746983941926551
6.4999999999998151e-05,-46.694721067815991
6.4999999999999994e-05,-46.69472106781582
6.5999999999998121e-05,-46.557185585971602
6.5999999999999992e-05,-46.557185585971261
6.6999999999998091e-05,-46.329552053345147
6.7000000000000002e-05,-46.329552053344621
6.7999999999998061e-05,-46.007140771842977
6.7999999999999999e-05,-46.007140771842259
6.8999999999998032e-05,-45.585421125070134
6.8999999999999997e-05,-45.585421125069203
6.9999999999998002e-05,-45.060015454148612
6.9999999999999994e-05,-45.060015454147461
7.0999999999997972e-05,-44.42670273184774
7.0999999999999991e-05,-44.426702731846348
7.1999999999997955e-05,-43.681421312517614
7.2000000000000002e-05,-43.681421312515972
7.2999999999997925e-05,-42.821012628239316
7.2999999999999999e-05,-42.821012628237412
7.3999999999997896e-05,-41.84623849310227
7.3999999999999996e-05,-41.846238493100103
7.4999999999997866e-05,-40.760930805785655
7.4999999999999993e-05,-40.760930805783232
7.5999999999997836e-05,-39.571420439792732
7.5999999999999991e-05,-39.57142043979006
7.6999999999997819e-05,-38.285925800354875
7.7000000000000001e-05,-38.285925800351968
7.7999999999997776e-05,-36.912161159786741
7.7999999999999999e-05,-36.912161159783594
7.8999999999997746e-05,-35.457968967955765
7.8999999999999996e-05,-35.457968967952411
7.9999999999997716e-05,-33.931729875548008
7.9999999999999993e-05,-33.931729875544455
8.0999999999997686e-05,-32.342186913890949
8.099999999999999e-05,-32.342186913887218
8.199999999999767e-05,-30.697775748018735
8.2000000000000001e-05,-30.697775748014845
8.299999999999764e-05,-29.006795614515291
8.2999999999999998e-05,-29.006795614511255
8.399999999999761e-05,-27.277518078372466
8.3999999999999995e-05,-27.277518078368303
8.499999999999758e-05,-25.517853156638669
8.4999999999999993e-05,-25.517853156634391
8.599999999999755e-05,-23.734020264220923
8.599999999999999e-05,-23.734020264216547
8.6999999999997534e-05,-21.930914229877075
8.7000000000000001e-05,-21.930914229872606
8.799999999999749e-05,-20.112347760049001
8.7999999999999998e-05,-20.112347760044425
8.8999999999997461e-05,-18.281255898684087
8.8999999999999995e-05,-18.281255898679433
8.9999999999997431e-05,-16.440511228155909
8.9999999999999992e-05,-16.440511228151184
9.0999999999997401e-05,-14.592704476342686
9.0999999999999989e-05,-14.592704476337895
9.1999999999997384e-05,-12.74000026283983
9.2e-05,-12.740000262834979
9.2999999999997355e-05,-10.884264782967508
9.2999999999999997e-05,-10.884264782962601
9.3999999999997325e-05,-9.027582415367478
9.3999999999999994e-05,-9.0275824153625219
9.4999999999997295e-05,-7.1721134561738431
9.4999999999999992e-05,-7.1721134561688427
9.5999999999997278e-05,-5.319999053592408
9.6000000000000002e-05,-5.3199990535873694
9.6999999999997248e-05,-3.4733585738208586
9.7e-05,-3.4733585738157875
9.7999999999997205e-05,-1.6342880419663244
9.7999999999999997e-05,-1.6342880419612025
9.8999999999997175e-05,0.19514138305204964
9.8999999999999994e-05,0.19514138305719134
9.9999999999997145e-05,2.0128859152432477
9.9999999999999991e-05,2.0128859152484022
0.00010099999999999713,3.8169316193976321
0.000101,3.8169316194027938
0.0001019999999999971,5.6052957639560095
0.000102,5.6052957639611716
0.00010299999999999707,7.3760281335270168
0.000103,7.3760281335321727
0.00010399999999999704,9.1272133592462428
0.00010399999999999999,9.1272133592513853
0.00010499999999999701,10.856851197087703
0.00010499999999999999,10.856851197092826
0.00010599999999999699,12.562361425481845
0.000106,12.562361425486937
0.00010699999999999696,14.240725381660763
0.000107,14.240725381665813
0.00010799999999999693,15.888582430967206
0.000108,15.888582430972203
0.00010899999999999689,17.502030374757659
0.00010899999999999999,17.502030374762608
0.00010999999999999686,19.075789711451407
0.00010999999999999999,19.075789711456263
0.00011099999999999684,20.603449075260134
0.000111,20.603449075264876
0.00011199999999999681,22.077633804352931
0.000112,22.077633804357532
0.00011299999999999678,23.490353069590217
0.000113,23.490353069594647
0.00011399999999999675,24.834356141005781
0.00011399999999999999,24.834356141010016
0.00011499999999999672,26.102771928619557
0.00011499999999999999,26.102771928623568
0.00011599999999999671,27.288874945461785
0.000116,27.288874945465547
0.00011699999999999668,28.386426216215227
0.000117,28.38642621621872
0.00011799999999999665,29.391038263034595
0.000118,29.3910382630378
0.0001189999999999966,30.299795004654715
0.00011899999999999999,30.299795004657629
0.00011999999999999657,31.11099907518242
0.00011999999999999999,31.110999075185024
0.00012099999999999656,31.824396070623933
0.000121,31.824396070626221
0.00012199999999999653,32.442112607039292
0.000122,32.442112607041274
0.00012299999999999648,32.968374468268337
0.00012299999999999998,32.968374468270021
0.00012399999999999648,33.409313167544674
0.00012400000000000001,33.409313167546088
0.00012499999999999645,33.772373560383258
0.000125,33.772373560384416
0.00012599999999999642,34.063976489351361
0.000126,34.063976489352285
0.00012699999999999639,34.29014332018464
0.000127,34.290143320185344
0.00012799999999999636,34.456905419432218
0.00012799999999999999,34.456905419432722
0.00012899999999999633,34.570298302349109
0.00012899999999999999,34.570298302349435
0.0001299999999999963,34.636354457901405
0.00012999999999999999,34.636354457901568
0.00013099999999999627,34.661096247572175
0.00013099999999999999,34.661096247572196
0.00013199999999999624,34.650530240608177
0.00013199999999999998,34.650530240608077
0.00013299999999999624,34.610538067670014
0.00013300000000000001,34.610538067669815
0.00013399999999999618,34.546448293390455
0.000134,34.546448293390171
0.00013499999999999615,34.463148828388107
0.000135,34.463148828387759
0.00013599999999999612,34.3651616941832
0.000136,34.365161694182795
0.00013699999999999609,34.256398426955116
0.000137,34.256398426954675
0.00013799999999999606,34.139166008507644
0.00013799999999999999,34.139166008507168
0.00013899999999999603,34.014446580891345
0.00013899999999999999,34.014446580890834
0.000139999999999996,33.882086769305857
0.00013999999999999999,33.88208676930531
0.00014099999999999597,33.741157270358009
0.00014099999999999998,33.741157270357427
0.00014199999999999594,33.591378088863259
0.00014199999999999998,33.591378088862633
0.00014299999999999594,33.432731057772045
0.00014300000000000001,33.432731057771385
0.00014399999999999591,33.265206305097749
0.000144,33.265206305097045
0.00014499999999999588,33.088802961270488
0.000145,33.088802961269742
0.00014599999999999585,32.903528308572497
0.000146,32.903528308571708
0.00014699999999999582,32.709396936791848
0.000147,32.709396936791016
0.00014799999999999579,32.506431431074255
0.00014799999999999999,32.506431431073381
0.00014899999999999576,32.294663068546029
0.00014899999999999999,32.294663068545113
0.00014999999999999573,32.074130914735633
0.00014999999999999999,32.074130914734674
0.0001509999999999957,31.844880927279238
0.00015099999999999998,31.844880927278236
0.00015199999999999567,31.606966635180012
0.00015199999999999998,31.606966635178967
0.00015299999999999567,31.360449827504407
0.00015300000000000001,31.36044982750332
0.00015399999999999564,31.105399599546629
0.000154,31.1053995995455
0.00015499999999999558,30.84189140744558
0.000155,30.841891407444397
0.00015599999999999555,30.570007741961515
0.000156,30.570007741960289
