"Time / s","IL_2:Measured current"
0,0
9.9999999999997158e-07,-0.013543790942841548
9.9999999999999995e-07,-0.013543790942842316
1.9999999999999432e-06,-0.053994796195476293
1.9999999999999999e-06,-0.053994796195479346
2.9999999999999149e-06,-0.12106390209728468
3.0000000000000001e-06,-0.12106390209729152
3.9999999999998863e-06,-0.21443767197974956
3.9999999999999998e-06,-0.21443767197976163
4.9999999999998573e-06,-0.33393347513634142
4.9999999999999996e-06,-0.33393347513636029
5.9999999999998299e-06,-0.48012881110018257
6.0000000000000002e-06,-0.48012881110020977
6.9999999999998008e-06,-0.65418395387192652
6.9999999999999999e-06,-0.65418395387196404
7.9999999999997726e-06,-0.85772301072928425
7.9999999999999996e-06,-0.85772301072933399
8.9999999999997444e-06,-1.0929695668026529
9.0000000000000002e-06,-1.0929695668027175
9.9999999999997145e-06,-1.3633174129208676
9.9999999999999991e-06,-1.36331741292095
1.0999999999999686e-05,-1.6731599992714856
1.1e-05,-1.6731599992715895
1.199999999999966e-05,-2.0277730613259015
1.2e-05,-2.0277730613260307
1.299999999999963e-05,-2.4330036638943868
1.2999999999999999e-05,-2.4330036638945467
1.3999999999999602e-05,-2.8940490123666596
1.4e-05,-2.894049012366855
1.4999999999999572e-05,-3.4157820367753962
1.4999999999999999e-05,-3.4157820367756324
1.5999999999999545e-05,-4.0029639877497374
1.5999999999999999e-05,-4.0029639877500198
1.6999999999999515e-05,-4.6602402568953156
1.7e-05,-4.6602402568956522
1.7999999999999489e-05,-5.3921365297983117
1.8e-05,-5.3921365297987061
1.8999999999999459e-05,-6.2030551006026391
1.8999999999999998e-05,-6.2030551006030983
1.9999999999999429e-05,-7.0972711811518741
1.9999999999999998e-05,-7.0972711811524078
2.0999999999999403e-05,-8.0788226777813588
2.0999999999999999e-05,-8.0788226777819716
2.1999999999999373e-05,-9.1510731840532511
2.1999999999999999e-05,-9.1510731840539528
2.2999999999999346e-05,-10.316831798243463
2.3e-05,-10.316831798244257
2.399999999999932e-05,-11.578432576043475
2.4000000000000001e-05,-11.578432576044367
2.4999999999999286e-05,-12.937047435802446
2.4999999999999998e-05,-12.937047435803446
2.599999999999926e-05,-14.389886761907146
2.5999999999999998e-05,-14.389886761908253
2.6999999999999233e-05,-15.930995677884971
2.6999999999999999e-05,-15.930995677886182
2.7999999999999203e-05,-17.551790094984565
2.8e-05,-17.551790094985883
2.8999999999999177e-05,-19.24188702151223
2.9e-05,-19.241887021513648
2.9999999999999144e-05,-20.992377854388479
2.9999999999999997e-05,-20.992377854389996
3.099999999999912e-05,-22.794952223398045
3.1000000000000001e-05,-22.794952223399655
3.1999999999999091e-05,-24.641324639200757
3.1999999999999999e-05,-24.641324639202452
3.2999999999999061e-05,-26.523313948452834
3.2999999999999996e-05,-26.523313948454607
3.3999999999999031e-05,-28.43314073552957
3.4e-05,-28.433140735531431
3.4999999999999001e-05,-30.363354174284691
3.4999999999999997e-05,-30.36335417428662
3.5999999999998978e-05,-32.306785242682999
3.6000000000000001e-05,-32.306785242684988
3.6999999999998948e-05,-34.256860687583938
3.6999999999999998e-05,-34.256860687585984
3.7999999999998918e-05,-36.208865289659883
3.7999999999999995e-05,-36.208865289661986
3.8999999999998888e-05,-38.159590373327205
3.8999999999999999e-05,-38.159590373329372
3.9999999999998858e-05,-40.107098454390659
3.9999999999999996e-05,-40.107098454392876
4.0999999999998835e-05,-42.050332541983167
4.1e-05,-42.050332541985426
4.1999999999998805e-05,-43.987558636414171
4.1999999999999998e-05,-43.98755863641648
4.2999999999998775e-05,-45.91679081494356
4.2999999999999995e-05,-45.916790814945905
4.3999999999998745e-05,-47.836070970608901
4.3999999999999999e-05,-47.836070970611303
4.4999999999998715e-05,-49.743470422187855
4.4999999999999996e-05,-49.743470422190292
4.5999999999998692e-05,-51.637091949608795
4.6e-05,-51.637091949611261
4.6999999999998662e-05,-53.515071775294359
4.6999999999999997e-05,-53.515071775296853
4.7999999999998639e-05,-55.375581023654092
4.8000000000000001e-05,-55.375581023656615
4.8999999999998603e-05,-57.216827108174961
4.8999999999999998e-05,-57.216827108177519
4.9999999999998573e-05,-59.037055581447568
4.9999999999999996e-05,-59.03705558145014
5.0999999999998549e-05,-60.834551925431576
5.1e-05,-60.834551925434162
5.199999999999852e-05,-62.607642772059272
5.1999999999999997e-05,-62.607642772061872
5.2999999999998496e-05,-64.354697046827681
5.3000000000000001e-05,-64.354697046830282
5.3999999999998467e-05,-66.07412761391231
5.3999999999999998e-05,-66.074127613914925
5.499999999999843e-05,-67.764392856940901
5.4999999999999995e-05,-67.76439285694353
5.5999999999998407e-05,-69.423997643421743
5.5999999999999999e-05,-69.423997643424357
5.6999999999998377e-05,-71.051114020187228
5.6999999999999996e-05,-71.051114020189829
5.7999999999998354e-05,-72.642036471564339
5.8e-05,-72.642036471566925
5.8999999999998324e-05,-74.191620934253294
5.8999999999999998e-05,-74.191620934255852
5.9999999999998287e-05,-75.693579439214091
5.9999999999999995e-05,-75.693579439216606
6.0999999999998264e-05,-77.140806942635294
6.0999999999999999e-05,-77.140806942637752
6.1999999999998241e-05,-78.526658109668929
6.2000000000000003e-05,-78.526658109671317
6.2999999999998211e-05,-79.844611707272776
6.3e-05,-79.844611707275064
6.3999999999998181e-05,-81.088052215471961
6.3999999999999997e-05,-81.08805221547415
6.4999999999998151e-05,-82.250348579348156
6.4999999999999994e-05,-82.250348579350216
6.5999999999998121e-05,-83.325151384729537
6.5999999999999992e-05,-83.325151384731456
6.6999999999998091e-05,-84.30631961262111
6.7000000000000002e-05,-84.306319612622886
6.7999999999998061e-05,-85.187873545164209
6.7999999999999999e-05,-85.187873545165814
6.8999999999998032e-05,-85.964795031522442
6.8999999999999997e-05,-85.964795031523863
6.9999999999998002e-05,-86.636268481210649
6.9999999999999994e-05,-86.636268481211886
7.0999999999997972e-05,-87.204769779555974
7.0999999999999991e-05,-87.204769779557026
7.1999999999997955e-05,-87.675455013463619
7.2000000000000002e-05,-87.675455013464486
7.2999999999997925e-05,-88.055439515699035
7.2999999999999999e-05,-88.055439515699732
7.3999999999997896e-05,-88.350962086406469
7.3999999999999996e-05,-88.350962086407009
7.4999999999997866e-05,-88.568141908334852
7.4999999999999993e-05,-88.568141908335235
7.5999999999997836e-05,-88.7134718217212
7.5999999999999991e-05,-88.713471821721441
7.6999999999997819e-05,-88.793700673679311
7.7000000000000001e-05,-88.793700673679425
7.7999999999997776e-05,-88.815389022076118
7.7999999999999999e-05,-88.815389022076104
7.8999999999997746e-05,-88.785021206652218
7.8999999999999996e-05,-88.78502120665209
7.9999999999997716e-05,-88.709076017015363
7.9999999999999993e-05,-88.70907601701515
8.0999999999997686e-05,-88.594019386378761
8.099999999999999e-05,-88.594019386378463
8.199999999999767e-05,-88.446298021104411
8.2000000000000001e-05,-88.446298021104027
8.299999999999764e-05,-88.272333103583634
8.2999999999999998e-05,-88.272333103583193
8.399999999999761e-05,-88.078513227048376
8.3999999999999995e-05,-88.078513227047893
8.499999999999758e-05,-87.870890826557712
8.4999999999999993e-05,-87.870890826557201
8.599999999999755e-05,-87.653970052527342
8.599999999999999e-05,-87.653970052526802
8.6999999999997534e-05,-87.431042292985722
8.7000000000000001e-05,-87.431042292985168
8.799999999999749e-05,-87.204408802466531
8.7999999999999998e-05,-87.204408802465963
8.8999999999997461e-05,-86.975529383736941
8.8999999999999995e-05,-86.975529383736358
8.9999999999997431e-05,-86.745608433683444
8.9999999999999992e-05,-86.745608433682861
9.0999999999997401e-05,-86.515441098306411
9.0999999999999989e-05,-86.515441098305814
9.1999999999997384e-05,-86.28531310565252
9.2e-05,-86.285313105651923
9.2999999999997355e-05,-86.05515952836555
9.2999999999999997e-05,-86.055159528364939
9.3999999999997325e-05,-85.825199166307456
9.3999999999999994e-05,-85.825199166306845
9.4999999999997295e-05,-85.595762708796144
9.4999999999999992e-05,-85.595762708795533
9.5999999999997278e-05,-85.367178828902126
9.6000000000000002e-05,-85.367178828901501
9.6999999999997248e-05,-85.139773335362776
9.7e-05,-85.13977333536215
9.7999999999997205e-05,-84.913869363316891
9.7999999999999997e-05,-84.913869363316266
9.8999999999997175e-05,-84.689787561298147
9.8999999999999994e-05,-84.689787561297521
9.9999999999997145e-05,-84.467845257364417
9.9999999999999991e-05,-84.467845257363791
0.00010099999999999713,-84.248355613453612
0.000101,-84.248355613452986
0.0001019999999999971,-84.03162786267977
0.000102,-84.031627862679144
0.00010299999999999707,-83.817967543611147
0.000103,-83.817967543610521
0.00010399999999999704,-83.607675672069078
0.00010399999999999999,-83.607675672068467
0.00010499999999999701,-83.40120682582706
0.00010499999999999999,-83.401206825826449
0.00010599999999999699,-83.199815750069689
0.000106,-83.199815750069092
0.00010699999999999696,-83.005374696797617
0.000107,-83.005374696797034
0.00010799999999999693,-82.820249732876633
0.000108,-82.820249732876078
0.00010899999999999689,-82.647426128602234
0.00010899999999999999,-82.647426128601722
0.00010999999999999686,-82.491043360538143
0.00010999999999999999,-82.491043360537688
0.00011099999999999684,-82.356233938705969
0.000111,-82.356233938705586
0.00011199999999999681,-82.249011048597467
0.000112,-82.249011048597183
0.00011299999999999678,-82.175960622143251
0.000113,-82.17596062214308
0.00011399999999999675,-82.143037523380855
0.00011399999999999999,-82.143037523380812
0.00011499999999999672,-82.155885942828007
0.00011499999999999999,-82.155885942828135
0.00011599999999999671,-82.220047379497331
0.000116,-82.220047379497629
0.00011699999999999668,-82.340955011882301
0.000117,-82.340955011882798
0.00011799999999999665,-82.52392947733145
0.000118,-82.523929477332175
0.0001189999999999966,-82.774174803561436
0.00011899999999999999,-82.774174803562403
0.00011999999999999657,-83.096773266598404
0.00011999999999999999,-83.096773266599641
0.00012099999999999656,-83.496396997077966
0.000121,-83.496396997079472
0.00012199999999999653,-83.97615189392701
0.000122,-83.976151893928815
0.00012299999999999648,-84.537900509110571
0.00012299999999999998,-84.537900509112674
0.00012399999999999648,-85.182476701286959
0.00012400000000000001,-85.182476701289374
0.00012499999999999645,-85.90935847633402
0.000125,-85.909358476336749
0.00012599999999999642,-86.715314100210321
0.000126,-86.715314100213334
0.00012699999999999639,-87.594800076771435
0.000127,-87.594800076774732
0.00012799999999999636,-88.54023193137256
0.00012799999999999999,-88.540231931376098
0.00012899999999999633,-89.542630466425067
0.00012899999999999999,-89.542630466428832
0.0001299999999999963,-90.594169526152427
0.00012999999999999999,-90.594169526156378
0.00013099999999999627,-91.687495907903553
0.00013099999999999999,-91.687495907907689
0.00013199999999999624,-92.815283670966608
0.00013199999999999998,-92.815283670970885
0.00013299999999999624,-93.970307685208169
0.00013300000000000001,-93.970307685212561
0.00013399999999999618,-95.145722948390073
0.000134,-95.145722948394592
0.00013499999999999615,-96.334995916775853
0.000135,-96.334995916780443
0.00013599999999999612,-97.531859504508276
0.000136,-97.531859504512923
0.00013699999999999609,-98.73063434628375
0.000137,-98.730634346288426
0.00013799999999999606,-99.927525984714521
0.00013799999999999999,-99.927525984719225
0.00013899999999999603,-101.12026318948965
0.00013899999999999999,-101.12026318949435
0.000139999999999996,-102.30785463976147
0.00013999999999999999,-102.30785463976619
0.00014099999999999597,-103.49019226579672
0.00014099999999999998,-103.49019226580145
0.00014199999999999594,-104.6664756022697
0.00014199999999999998,-104.66647560227443
0.00014299999999999594,-105.83564128662307
0.00014300000000000001,-105.8356412866278
0.00014399999999999591,-106.99664451050535
0.000144,-106.99664451051008
0.00014499999999999588,-108.14845920098767
0.000145,-108.14845920099239
0.00014599999999999585,-109.29007972209564
0.000146,-109.29007972210036
0.00014699999999999582,-110.42052253194446
0.000147,-110.42052253194915
0.00014799999999999579,-111.53882626896892
0.00014799999999999999,-111.53882626897359
0.00014899999999999576,-112.64405179019288
0.00014899999999999999,-112.64405179019752
0.00014999999999999573,-113.73528377007372
0.00014999999999999999,-113.73528377007834
0.0001509999999999957,-114.81163225204692
0.00015099999999999998,-114.8116322520515
0.00015199999999999567,-115.87223258415659
0.00015199999999999998,-115.87223258416113
0.00015299999999999567,-116.91624530459158
0.00015300000000000001,-116.91624530459607
