"Time / s","IL_2:Measured current"
0,0
9.9999999999997158e-07,-0.013543790942841548
9.9999999999999995e-07,-0.013543790942842316
1.9999999999999432e-06,-0.053994796195476293
1.9999999999999999e-06,-0.053994796195479346
2.9999999999999149e-06,-0.12106390209728468
3.0000000000000001e-06,-0.12106390209729152
3.9999999999998863e-06,-0.21443767197974956
3.9999999999999998e-06,-0.21443767197976163
4.9999999999998573e-06,-0.33397661643999399
4.9999999999999996e-06,-0.33397661644001286
5.9999999999998299e-06,-0.48051996654082929
6.0000000000000002e-06,-0.48051996654085666
6.9999999999998008e-06,-0.65565865553151481
6.9999999999999999e-06,-0.65565865553155267
7.9999999999997726e-06,-0.86158302254669683
7.9999999999999996e-06,-0.86158302254674723
8.9999999999997444e-06,-1.1011302432890775
9.0000000000000002e-06,-1.1011302432891434
9.9999999999997145e-06,-1.3780021031098904
9.9999999999999991e-06,-1.378002103109975
1.0999999999999686e-05,-1.6966915964496874
1.1e-05,-1.6966915964497944
1.199999999999966e-05,-2.0624299648604913
1.2e-05,-2.0624299648606246
1.299999999999963e-05,-2.4809203314407275
1.2999999999999999e-05,-2.4809203314408923
1.3999999999999602e-05,-2.9572935495846657
1.4e-05,-2.9572935495848673
1.4999999999999572e-05,-3.4963858496911198
1.4999999999999999e-05,-3.496385849691364
1.5999999999999545e-05,-4.1029199386602047
1.5999999999999999e-05,-4.102919938660496
1.6999999999999515e-05,-4.7812402041568616
1.7e-05,-4.781240204157208
1.7999999999999489e-05,-5.5342488071735865
1.8e-05,-5.5342488071739915
1.8999999999999459e-05,-6.3637021340559379
1.8999999999999998e-05,-6.3637021340564059
1.9999999999999429e-05,-7.2704087097362136
1.9999999999999998e-05,-7.2704087097367518
2.0999999999999403e-05,-8.2538563771415046
2.0999999999999999e-05,-8.2538563771421138
2.1999999999999373e-05,-9.3106721266804637
2.1999999999999999e-05,-9.3106721266811476
2.2999999999999346e-05,-10.435070943390016
2.3e-05,-10.435070943390771
2.399999999999932e-05,-11.61916131209663
2.4000000000000001e-05,-11.619161312097454
2.4999999999999286e-05,-12.853615734006134
2.4999999999999998e-05,-12.853615734007027
2.599999999999926e-05,-14.130311405712208
2.5999999999999998e-05,-14.130311405713165
2.6999999999999233e-05,-15.44162450394664
2.6999999999999999e-05,-15.441624503947656
2.7999999999999203e-05,-16.779968629338548
2.8e-05,-16.779968629339621
2.8999999999999177e-05,-18.13780243316954
2.9e-05,-18.137802433170663
2.9999999999999144e-05,-19.507637427789838
2.9999999999999997e-05,-19.507637427791011
3.099999999999912e-05,-20.882045669353936
3.1000000000000001e-05,-20.882045669355147
3.1999999999999091e-05,-22.253667009154643
3.1999999999999999e-05,-22.253667009155887
3.2999999999999061e-05,-23.615244034563631
3.2999999999999996e-05,-23.615244034564896
3.3999999999999031e-05,-24.959742616767155
3.4e-05,-24.959742616768448
3.4999999999999001e-05,-26.280326989570892
3.4999999999999997e-05,-26.280326989572192
3.5999999999998978e-05,-27.570344855091285
3.6000000000000001e-05,-27.570344855092586
3.6999999999998948e-05,-28.823728071611448
3.6999999999999998e-05,-28.823728071612745
3.7999999999998918e-05,-30.036606357509012
3.7999999999999995e-05,-30.036606357510294
3.8999999999998888e-05,-31.206857116559906
3.8999999999999999e-05,-31.206857116561181
3.9999999999998858e-05,-32.333804113400333
3.9999999999999996e-05,-32.333804113401591
4.0999999999998835e-05,-33.417780605621026
4.1e-05,-33.417780605622262
4.1999999999998805e-05,-34.4583932071235
4.1999999999999998e-05,-34.458393207124715
4.2999999999998775e-05,-35.454993298612791
4.2999999999999995e-05,-35.454993298613978
4.3999999999998745e-05,-36.406986636457447
4.3999999999999999e-05,-36.406986636458612
4.4999999999998715e-05,-37.313833266612974
4.4999999999999996e-05,-37.313833266614104
4.5999999999998692e-05,-38.175047852531421
4.6e-05,-38.175047852532515
4.6999999999998662e-05,-38.99019993947077
4.6999999999999997e-05,-38.990199939471829
4.7999999999998639e-05,-39.758913689342108
4.8000000000000001e-05,-39.758913689343125
4.8999999999998603e-05,-40.480867537456476
4.8999999999999998e-05,-40.480867537457449
4.9999999999998573e-05,-41.155794308410918
4.9999999999999996e-05,-41.155794308411842
5.0999999999998549e-05,-41.783481270306595
5.1e-05,-41.783481270307469
5.199999999999852e-05,-42.36376961927175
5.1999999999999997e-05,-42.363769619272574
5.2999999999998496e-05,-42.896553888797584
5.3000000000000001e-05,-42.896553888798351
5.3999999999998467e-05,-43.381781864259267
5.3999999999999998e-05,-43.38178186425997
5.499999999999843e-05,-43.819454438578774
5.4999999999999995e-05,-43.81945443857942
5.5999999999998407e-05,-44.209624858821023
5.5999999999999999e-05,-44.209624858821606
5.6999999999998377e-05,-44.551974571552961
5.6999999999999996e-05,-44.551974571553473
5.7999999999998354e-05,-44.844091334109059
5.8e-05,-44.8440913341095
5.8999999999998324e-05,-45.081956206513603
5.8999999999999998e-05,-45.081956206513951
5.9999999999998287e-05,-45.260269877223777
5.9999999999999995e-05,-45.260269877224026
6.0999999999998264e-05,-45.372866052608899
6.0999999999999999e-05,-45.372866052609034
6.1999999999998241e-05,-45.414339557568027
6.2000000000000003e-05,-45.414339557568034
6.2999999999998211e-05,-45.379611963805502
6.3e-05,-45.379611963805367
6.3999999999998181e-05,-45.263647190866934
6.3999999999999997e-05,-45.263647190866649
6.4999999999998151e-05,-45.061484091802612
6.4999999999999994e-05,-45.061484091802157
6.5999999999998121e-05,-44.768355039073612
6.5999999999999992e-05,-44.768355039072972
6.6999999999998091e-05,-44.379659089181963
6.7000000000000002e-05,-44.379659089181125
6.7999999999998061e-05,-43.890944884461696
6.7999999999999999e-05,-43.890944884460652
6.8999999999998032e-05,-43.297913711275768
6.8999999999999997e-05,-43.297913711274497
6.9999999999998002e-05,-42.596423095962223
6.9999999999999994e-05,-42.596423095960716
7.0999999999997972e-05,-41.782490198078726
7.0999999999999991e-05,-41.782490198076964
7.1999999999997955e-05,-40.85229427874588
7.2000000000000002e-05,-40.852294278743855
7.2999999999997925e-05,-39.80282063423909
7.2999999999999999e-05,-39.802820634236788
7.3999999999997896e-05,-38.634473046289358
7.3999999999999996e-05,-38.634473046286779
7.4999999999997866e-05,-37.350337720769716
7.4999999999999993e-05,-37.350337720766866
7.5999999999997836e-05,-35.955688810926624
7.5999999999999991e-05,-35.955688810923505
7.6999999999997819e-05,-34.457580108276552
7.7000000000000001e-05,-34.457580108273177
7.7999999999997776e-05,-32.863266985411514
7.7999999999999999e-05,-32.863266985407869
7.8999999999997746e-05,-31.180614417612347
7.8999999999999996e-05,-31.180614417608467
7.9999999999997716e-05,-29.418358200322416
7.9999999999999993e-05,-29.41835820031832
8.0999999999997686e-05,-27.585826032508503
8.099999999999999e-05,-27.585826032504208
8.199999999999767e-05,-25.69185926246864
8.2000000000000001e-05,-25.69185926246416
8.299999999999764e-05,-23.74509409588028
8.2999999999999998e-05,-23.745094095875633
8.399999999999761e-05,-21.754142714169031
8.3999999999999995e-05,-21.754142714164235
8.499999999999758e-05,-19.727330391677764
8.4999999999999993e-05,-19.727330391672837
8.599999999999755e-05,-17.671656378372301
8.599999999999999e-05,-17.671656378367256
8.6999999999997534e-05,-15.593077337692298
8.7000000000000001e-05,-15.593077337687147
8.799999999999749e-05,-13.496694218714484
8.7999999999999998e-05,-13.49669421870921
8.8999999999997461e-05,-11.38681034503692
8.8999999999999995e-05,-11.386810345031559
8.9999999999997431e-05,-9.2671621519592904
8.9999999999999992e-05,-9.2671621519538512
9.0999999999997401e-05,-7.1408601606225792
9.0999999999999989e-05,-7.140860160617069
9.1999999999997384e-05,-5.0103509259540555
9.2e-05,-5.0103509259484786
9.2999999999997355e-05,-2.8776181242577992
9.2999999999999997e-05,-2.8776181242521619
9.3999999999997325e-05,-0.74499174188869377
9.3999999999999994e-05,-0.74499174188300232
9.4999999999997295e-05,1.3850738953513826
9.4999999999999992e-05,1.3850738953571216
9.5999999999997278e-05,3.5101476818635584
9.6000000000000002e-05,3.5101476818693382
9.6999999999997248e-05,5.6278246401718555
9.7e-05,5.6278246401776686
9.7999999999997205e-05,7.7357277467524224
9.7999999999999997e-05,7.7357277467582906
9.8999999999997175e-05,9.8315097165623531
9.8999999999999994e-05,9.8315097165682417
9.9999999999997145e-05,11.912855761683611
9.9999999999999991e-05,11.912855761689512
0.00010099999999999713,13.977486313350131
0.000101,13.977486313356037
0.0001019999999999971,16.023158611068606
0.000102,16.023158611074511
0.00010299999999999707,18.047668243283436
0.000103,18.04766824328933
0.00010399999999999704,20.048851697607464
0.00010399999999999999,20.04885169761334
0.00010499999999999701,22.024396398829801
0.00010499999999999999,22.024396398835648
0.00010599999999999699,23.97105929320022
0.000106,23.971059293206029
0.00010699999999999696,25.88488968005602
0.000107,25.884889680061775
0.00010799999999999693,27.761380336823994
0.000108,27.761380336829678
0.00010899999999999689,29.595412160560073
0.00010899999999999999,29.595412160565694
0.00010999999999999686,31.380994987600264
0.00010999999999999999,31.380994987605771
0.00011099999999999684,33.111354546763991
0.000111,33.111354546769363
0.00011199999999999681,34.778995988336575
0.000112,34.778995988341777
0.00011299999999999678,36.375978334051574
0.000113,36.375978334056583
0.00011399999999999675,37.89498176313996
0.00011399999999999999,37.894981763144749
0.00011499999999999672,39.329025557567675
0.00011499999999999999,39.329025557572216
0.00011599999999999671,40.671285611227738
0.000116,40.671285611232001
0.00011699999999999668,41.915542551687935
0.000117,41.9155425516919
0.00011799999999999665,43.057982710842133
0.000118,43.057982710845785
0.0001189999999999966,44.096694596666737
0.00011899999999999999,44.096694596670076
0.00011999999999999657,45.031333296819234
0.00011999999999999999,45.031333296822247
0.00012099999999999656,45.86312547477015
0.000121,45.863125474772836
0.00012199999999999653,46.594930286870436
0.000122,46.59493028687281
0.00012299999999999648,47.231198874749268
0.00012299999999999998,47.231198874751335
0.00012399999999999648,47.777940917591735
0.00012400000000000001,47.777940917593511
0.00012499999999999645,48.242242968010991
0.000125,48.242242968012498
0.00012599999999999642,48.630370939407939
0.000126,48.630370939409197
0.00012699999999999639,48.948275413138667
0.000127,48.94827541313969
0.00012799999999999636,49.201922732484022
0.00012799999999999999,49.201922732484832
0.00012899999999999633,49.397289168679521
0.00012899999999999999,49.397289168680139
0.0001299999999999963,49.540353757713483
0.00012999999999999999,49.540353757713923
0.00013099999999999627,49.63709120462574
0.00013099999999999999,49.637091204626017
0.00013199999999999624,49.693466217996921
0.00013199999999999998,49.693466217997063
0.00013299999999999624,49.715394808385874
0.00013300000000000001,49.715394808385902
0.00013399999999999618,49.708602663986341
0.000134,49.708602663986269
0.00013499999999999615,49.678656442333207
0.000135,49.67865644233305
0.00013599999999999612,49.630984039653839
0.000136,49.630984039653626
0.00013699999999999609,49.570485906233159
0.000137,49.570485906232904
0.00013799999999999606,49.499964549114026
0.00013799999999999999,49.499964549113727
0.00013899999999999603,49.420562847669395
0.00013899999999999999,49.420562847669061
0.000139999999999996,49.332058516206928
0.00013999999999999999,49.332058516206558
0.00014099999999999597,49.233296456620117
0.00014099999999999998,49.233296456619698
0.00014199999999999594,49.123903046426761
0.00014199999999999998,49.1239030464263
0.00014299999999999594,49.003820310294415
0.00014300000000000001,49.003820310293904
0.00014399999999999591,48.873000882115569
0.000144,48.873000882115015
0.00014499999999999588,48.731408731810099
0.000145,48.731408731809495
0.00014599999999999585,48.579018331539089
0.000146,48.579018331538435
0.00014699999999999582,48.415813825473023
0.000147,48.41581382547232
0.00014799999999999579,48.241789729102528
0.00014799999999999999,48.241789729101775
0.00014899999999999576,48.056951634676231
0.00014899999999999999,48.056951634675428
0.00014999999999999573,47.861315313807481
0.00014999999999999999,47.861315313806628
0.0001509999999999957,47.654905824751964
0.00015099999999999998,47.654905824751054
0.00015199999999999567,47.437758192645617
0.00015199999999999998,47.437758192644658
0.00015299999999999567,47.209918096608199
0.00015300000000000001,47.20991809660719
0.00015399999999999564,46.97144091176817
0.000154,46.971440911767104
0.00015499999999999558,46.722390757220602
0.000155,46.722390757219479
0.00015599999999999555,46.462841160654762
0.000156,46.462841160653582
0.00015699999999999552,46.193293788439334
